0.00046597195435267585,1.968769540187991e-05,0.0008152495686869362,0.00031885117598590054,0.0003865589502634566,0.00016716643186687124,0.9999989023381772,0.0009630862632501435,0.0002396529467556109,5.333575663418375e-06,0.00020972764974475344,1.5392198223287927e-05,7.010609353560328e-05,306.18
0.0005009426037746612,1.2997028266948216e-05,0.0008915961391126475,0.0002904093130333386,0.000335100523088402,0.00016431957166070243,0.9999987817322911,0.0010167389541401205,0.0002554844413617249,5.737259620695712e-06,0.00024883738976234286,1.652479308226273e-05,7.477004690142924e-05,315.16
0.0005239884459642054,1.0015953238545317e-05,0.0009748219103899587,0.00038141520390321996,0.0004036621769619119,0.00018182807417666883,0.9999985497709252,0.0010840343235871738,0.00027659440097213604,6.221447877019495e-06,0.00027289620285328854,1.6410754152385787e-05,8.72736233150939e-05,277.53
0.0005454205381382225,8.59213186545412e-06,0.0010706195938396086,0.0004437936017017117,0.0004629160905278502,0.0001838316585166928,0.9999982644161797,0.0011809185889496245,0.00030032498125064056,6.653906770223772e-06,0.00029568922638369783,1.7763733089276078e-05,9.892940666479849e-05,234.07
0.0005998407555909824,9.14629438775346e-06,0.0012878428658658712,0.0014847335835885835,0.0013753795955671994,0.00019697994986308062,0.9999955966622147,0.0015307773680186402,0.0004182756579765302,8.32089708934644e-06,0.0003464214769449353,4.751611474613383e-05,0.0001129232736361171,286.11
0.0006849830783308076,9.02541979624362e-06,0.001381352070866107,0.002617834582951483,0.0023829422472287326,0.00019925349857860916,0.9999910571115473,0.0016190214588338557,0.00045219667389384706,6.73435169412024e-06,0.0003048971943987428,6.479788571662087e-05,0.00011911239920837414,291.59
0.0007679290043312525,8.642712400639351e-06,0.0014728622382756227,0.0020108710852154224,0.001887544380765188,0.0001896595221251413,0.9999930345487529,0.0017523099392296282,0.0005048784494040154,1.0203202139643678e-05,0.00042911067069174375,7.538365816113211e-05,0.00011802103933761956,320.39
0.0008503420032493283,1.768277018150201e-05,0.0014178593048350837,0.0019797231010247815,0.0017776663200634775,0.00018405024174830966,0.9999930306670879,0.0018873244004989046,0.0005573808403690352,1.1132673621311828e-05,0.0004440616793467336,9.289680672817253e-05,0.00011406632032574536,323.03
0.0010096262121724905,2.0637983046346273e-05,0.0015100570971833104,0.001563045788719189,0.002753428569287211,0.00016751609615540806,0.9999906863216315,0.0021093626827888984,0.0006188714656365395,1.4661008735521313e-05,0.0006433958221136913,0.00012650815581656416,0.00010997096680410229,422.07
0.001084915415603328,1.751702277941763e-05,0.0016941463459522479,0.001973000665721739,0.001853189790870135,0.00016377026058852356,0.9999912208808274,0.0022794373451692973,0.0006400664514003077,1.6015563684038975e-05,0.0007175028140045587,0.0001454190938672289,0.0001228137930423614,473.01
