3.1685482590696507e-06,1.056182753023217e-06,0.0005471026660660264,5.4393411780695675e-05,6.020241692232337e-05,5.280913765116085e-07,5.280913765116085e-07,0.09087185170461154,0.1879820468399547,1.056182753023217e-06,0.003446852414491269,0.9779534088722933,90.0
8.82135063589392e-07,0.0,0.0019098224126710337,0.00018083768803582535,8.909564142252859e-05,3.528540254357568e-07,1.0585620763072703e-06,0.03802619618614792,0.038936559571772174,2.646405190768176e-06,0.00011467755826662096,0.9985160246638041,88.0
4.468564912728645e-06,0.0,0.0042192189905983874,0.00022879052353170666,0.00015818719791059406,8.847758527202719e-07,2.305779494967981e-06,0.4690089549712256,0.15636759827813096,8.937129825457291e-07,0.0002082351249331549,0.8692306091018714,81.0
4.8079818724566175e-06,9.615963744913234e-07,0.0016270210656393193,0.0001269307214328547,8.365888458074514e-05,3.846385497965294e-07,1.7308734740843822e-06,0.2117377520847425,0.10292062155818084,2.1155120238809117e-06,0.002203017293959622,0.9718883404875042,92.0
4.8965841909035464e-06,3.497560136359676e-06,0.0009380456285716651,0.00016788288654526445,8.394144327263222e-05,2.798048109087741e-07,4.197072163631611e-07,0.5025553223371673,0.4702749408146493,3.3576577309052887e-06,0.00177116445305254,0.725448534219124,90.0
0.0001424634430579688,3.5839859888797184e-05,0.002188919442708288,0.00026790295266875897,0.00023475108227162154,8.959964972199295e-07,8.959964972199295e-07,0.21537515801924056,0.18766646634271425,2.508790192215803e-06,0.00048025412250988223,0.958326493549034,87.0
8.10428045492504e-06,2.701426818308347e-06,0.0014641733355231239,9.545041424689491e-05,9.004756061027822e-05,1.0805707273233386e-06,1.0805707273233386e-06,0.235040341753736,0.10054980760425497,9.004756061027822e-07,0.000553792497753211,0.9667695206996751,87.0
1.0230910630371687e-05,1.8601655691584885e-06,0.001569049657585185,7.068629162802256e-05,0.0001069595202266131,3.7203311383169773e-07,3.7203311383169773e-07,0.07078209015483422,0.08723153428290274,9.300827845792442e-07,0.0005868822370695031,0.9936688242297889,93.0
1.947243755136604e-06,9.73621877568302e-07,0.0052595053826239675,0.0003952904822927306,0.0002667723944537148,1.9472437551366042e-07,1.9472437551366042e-07,0.022012617029941742,0.15106132879223233,2.4340546939207553e-06,0.00014799052539038191,0.9882651506069293,84.0
5.388158957722727e-06,1.7960529859075758e-06,0.0018319740456257273,0.00010866120564740833,0.00010057896721082423,5.388158957722726e-07,5.388158957722726e-07,0.034742848959396146,0.05433688900915484,8.980264929537879e-07,0.0010785298180374992,0.9979157758180236,92.0
6.184750447732289e-05,3.318646581710009e-05,0.0017664250669011004,0.00011766110607880942,0.00024361882861189386,4.525427156877285e-07,4.525427156877285e-07,0.07384290339448563,0.05684539899325454,2.413561150334552e-06,0.00036731383756653964,0.9956467711631664,94.0
3.282793541880717e-05,4.347483339247436e-05,0.004140756070258731,0.0005971135280231682,0.0004054693644971588,2.306827894294558e-06,7.097931982444794e-07,0.2326178631361698,0.19529072608199044,1.2421380969278387e-06,0.000254638309870207,0.9527500865545777,81.0
9.538278809746885e-06,8.80456505515097e-06,0.0020976876243897187,0.00033677461335952465,0.00015774845723812156,4.4022825275754855e-07,1.4674275091918285e-06,0.4784870227771979,0.42956298962074235,2.347884014706926e-06,0.00016141702601110114,0.7658467484784424,91.0
1.317265061970884e-05,1.7563534159611787e-05,0.00022997252540241683,2.2503278142002602e-05,1.4819231947172445e-05,1.0977208849757367e-06,1.0977208849757367e-06,0.0503272094134826,0.019165657791233873,6.58632530985442e-07,0.0020488960318072124,0.9985467427621613,83.0
6.560067707922711e-05,8.812031249448418e-05,0.001811361979053286,0.0001282640104086381,5.972598957959484e-05,1.1749374999264558e-06,2.1540520831985024e-06,0.039473983539195824,0.023066960467306143,1.2728489582536604e-06,0.0006795055207908003,0.9989524238437214,90.0
9.78611748420639e-06,3.2620391614021297e-06,0.0011710720589433645,0.0002237758864721861,0.00013635323694660904,6.52407832280426e-07,6.52407832280426e-07,0.05953025747209203,0.061133875923837316,1.304815664560852e-06,7.306967721540771e-05,0.9963520221960083,88.0
8.823846432727778e-06,3.5295385730911114e-06,0.0032948242579805527,0.0001870655443738289,0.00014824062006982668,1.0588615719273333e-06,8.823846432727779e-07,0.174547153439718,0.09896826158947476,1.7647692865455557e-06,0.0012759281941724368,0.979656079193239,87.0
7.139176240941909e-06,3.894096131422859e-06,0.002930307338895702,0.00012006796405220483,0.00010708764361412864,2.4597707230154396e-06,3.2385899493000115e-06,0.055577838019710855,0.04219837272816382,2.855670496376764e-06,0.0005776242594943908,0.9975577451628348,76.0
4.912291367706532e-06,3.9298330941652265e-06,0.0015404945729127685,6.680716260080885e-05,0.00010021074390121327,1.9649165470826132e-07,1.9649165470826132e-07,0.04131531777723256,0.029473748206239197,1.4736874103119597e-06,0.0003075094396184289,0.9987100983022268,92.0
5.772506758307779e-06,2.1646900343654175e-06,0.0028444027051561585,0.0005065374680415076,0.00017606145612838727,7.215633447884724e-07,5.772506758307779e-07,0.3346877771566507,0.12041088316157633,4.762318075603918e-06,0.00011472857182136712,0.9345998713938554,83.0
3.198270969081462e-06,0.0,0.002110858839593765,0.00025266340655743553,0.00014008426844576804,1.279308387632585e-06,5.11723355053034e-07,0.08551728813388158,0.0569714404264419,3.0703401303182038e-06,0.0014264288522103322,0.994703209252739,89.0
