DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,GEOMETRY,ALPHA,unit
abalone,ABR,7.074600930378027,5.0,6.8974540555270005,2.0,6.546703589864515,1.0,6.9671528110535705,3.0,6.997838333741412,4.0,8.844252755673716,7.0,7.088106087208503,6.0,min_solid_angle,8.0,MSE
ailerons,ABR,2.105938556287496e-07,1.0,2.495646374571423e-07,4.0,2.665255334897689e-07,7.0,2.531571529968406e-07,5.0,2.4195391295999826e-07,3.0,2.538262304992906e-07,6.0,2.375106672066578e-07,2.0,min_solid_angle,8.0,MSE
cpu_act,ABR,24.973475900623196,2.0,28.149696559218512,5.0,29.4848074842576,6.0,25.24867695424691,3.0,24.74957101998373,1.0,35.16375271580584,7.0,26.36424630969443,4.0,min_solid_angle,8.0,MSE
autoPrice,ABR,6482547.920233312,6.0,5931274.00701765,2.0,6724210.017097037,7.0,6064590.948042722,4.0,5728862.979732948,1.0,6328916.009710393,5.0,5977484.275264984,3.0,min_solid_angle,8.0,MSE
cpu_small,ABR,29.01631471988175,1.0,39.21362923833238,7.0,36.87612808665466,6.0,30.10279781229384,2.0,30.250285265063162,3.0,35.51835789839002,4.0,35.832992444699016,5.0,min_solid_angle,8.0,MSE
bank8FM,ABR,0.003199255282246687,1.0,0.0033676849280858553,3.0,0.0034928917155131896,6.0,0.00340693521168533,4.0,0.0034765197502922675,5.0,0.004488811918565805,7.0,0.0032593740177369024,2.0,min_solid_angle,8.0,MSE
bank32nh,ABR,0.014513477688584762,2.0,0.017260651861597153,6.0,0.015633208778723248,3.0,0.016400583045030274,4.0,0.0144580527824316,1.0,0.025607161046327855,7.0,0.01711102547303475,5.0,min_solid_angle,8.0,MSE
elevators,ABR,0.0001255260234292454,1.0,0.0001338302715005525,3.0,0.00020144107276139065,7.0,0.00013786044283937022,5.0,0.00014285803152033674,6.0,0.0001323595742597829,2.0,0.00013672053912814174,4.0,min_solid_angle,8.0,MSE
fried,ABR,8.458244137921316,4.0,8.080560821161313,1.0,9.344021661794127,6.0,8.232344481624372,2.0,8.375193817652974,3.0,11.883750304706073,7.0,8.530806430188564,5.0,min_solid_angle,8.0,MSE
puma32H,ABR,0.0002134295676434537,1.0,0.00037009644403841833,4.0,0.0005035252560207915,6.0,0.00036083775213110916,3.0,0.0003834660192390103,5.0,0.0007323246114284162,7.0,0.00034554021502294414,2.0,min_solid_angle,8.0,MSE
