DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,GEOMETRY,ALPHA,unit
abalone,ABR,2.2327510683799225,5.0,2.140108655206222,2.0,2.101406856156089,1.0,2.2008572537363267,3.0,2.2170378692432893,4.0,2.550370482025856,7.0,2.2907391557573304,6.0,solid_angle,1.0,MAE
ailerons,ABR,0.000400242856240066,1.0,0.0004428883941798913,5.0,0.0004562461420399901,7.0,0.0004465568602621165,6.0,0.00043495870337556064,4.0,0.0004177085303616384,2.0,0.00041815786278911,3.0,solid_angle,1.0,MAE
cpu_act,ABR,4.247001390914448,2.0,4.5797417802112195,4.0,4.696884319534755,6.0,4.28991777146108,3.0,4.24343846256423,1.0,5.001735748640481,7.0,4.613075495435748,5.0,solid_angle,1.0,MAE
autoPrice,ABR,1755.8539084785918,4.0,1753.2988969075616,3.0,1837.8602856474865,6.0,1749.2196695135103,2.0,1711.3112456282058,1.0,1845.9013051288855,7.0,1778.8279909480048,5.0,solid_angle,1.0,MAE
cpu_small,ABR,4.561322163782402,1.0,5.398720473748231,7.0,5.203810448141937,5.0,4.693217081549519,3.0,4.647527126551339,2.0,5.099837762951994,4.0,5.3304931720802085,6.0,solid_angle,1.0,MAE
bank8FM,ABR,0.04807545554792525,1.0,0.049357693068230034,3.0,0.05034750566274402,6.0,0.04961922881088966,4.0,0.05024197601087047,5.0,0.057715187697651577,7.0,0.04882614360908395,2.0,solid_angle,1.0,MAE
bank32nh,ABR,0.10788805823712737,1.0,0.11900807855846388,6.0,0.11395804018359833,3.0,0.11689510453613974,4.0,0.10835982916873883,2.0,0.14928407013856215,7.0,0.11728009138494395,5.0,solid_angle,1.0,MAE
elevators,ABR,0.010206393257004162,2.0,0.010680684493826306,4.0,0.013270250224470068,7.0,0.010853548826646374,5.0,0.011059846166117528,6.0,0.010595031653595002,3.0,0.010204987724500786,1.0,solid_angle,1.0,MAE
fried,ABR,2.3453288707980247,4.0,2.2663804314107763,1.0,2.4598526841559454,6.0,2.300123696037574,2.0,2.3230270406136118,3.0,2.7953129358140782,7.0,2.3473482927778764,5.0,solid_angle,1.0,MAE
puma32H,ABR,0.01156170894487034,1.0,0.015597329487121753,5.0,0.01759774629953318,6.0,0.015298865098927238,3.0,0.015509526652063663,4.0,0.021204956577738663,7.0,0.015144590205776153,2.0,solid_angle,1.0,MAE
