DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,GEOMETRY,ALPHA,unit
abalone,GBR,11.159758376611428,6.0,10.450675629102383,2.0,12.391299777366312,7.0,11.119450665802304,4.5,11.1194506658023,4.5,10.371928652588698,1.0,10.748109891032689,3.0,solid_angle,8.5,MAX
ailerons,GBR,0.002190039199996513,6.0,0.001828213382268405,1.0,0.0019192999022369594,3.0,0.0018402732360342676,2.0,0.0019431491916827054,4.0,0.004143455454857325,7.0,0.0019814987376150445,5.0,solid_angle,8.5,MAX
cpu_act,GBR,17.05367588254484,3.0,15.451020686803153,1.0,18.96083013909751,6.0,17.0536759146133,4.5,17.053675914613304,4.5,20.262432253637442,7.0,17.017390116811605,2.0,solid_angle,8.5,MAX
autoPrice,GBR,6847.972372391551,3.0,6304.727699424026,1.0,7361.685189368016,5.0,7647.608629993011,6.0,7258.762652266816,4.0,8197.8663300171,7.0,6605.570404511434,2.0,solid_angle,8.5,MAX
cpu_small,GBR,20.87952208688701,2.0,21.166129225804433,4.0,23.148738934826607,7.0,20.879522086887015,2.0,20.87952208688701,2.0,22.88839956313764,6.0,22.07483703389602,5.0,solid_angle,8.5,MAX
bank8FM,GBR,0.19241130542021664,2.0,0.19971231079134147,4.0,0.2070835389612081,7.0,0.1994032549868653,3.0,0.18795039751393688,1.0,0.20328470691786515,6.0,0.2011911457234798,5.0,solid_angle,8.5,MAX
bank32nh,GBR,0.4696136967457784,6.0,0.4181694247637785,1.0,0.4498430949363871,3.0,0.4452973052569053,2.0,0.4530419118893968,4.0,0.4703766370355701,7.0,0.4544425085580202,5.0,solid_angle,8.5,MAX
elevators,GBR,0.04344346913483503,6.0,0.041172502001171986,2.0,0.03969400987623321,1.0,0.041255929672226,3.0,0.04194938494356816,5.0,0.04838516261240476,7.0,0.041361096385309264,4.0,solid_angle,8.5,MAX
fried,GBR,11.278475163522492,1.0,13.454370624569249,7.0,12.439582745251546,3.0,12.590318100900062,4.0,11.988617820858211,2.0,13.29510830987626,6.0,12.90164620026112,5.0,solid_angle,8.5,MAX
puma32H,GBR,0.04938511282309767,3.0,0.04933879629402306,2.0,0.0582473074627375,6.0,0.0494644023716009,4.0,0.04964132592836427,5.0,0.08409798802451678,7.0,0.04617380727635231,1.0,solid_angle,8.5,MAX
