DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,GEOMETRY,ALPHA,unit
abalone,SVR,4.7240627915413365,3.0,4.729750839806667,5.0,5.039071107974115,7.0,4.7240627915413365,3.0,4.7240627915413365,3.0,4.721779291331295,1.0,4.742109836921051,6.0,max_solid_angle,10.0,MSE
ailerons,SVR,1.0466098181818242e-06,3.0,1.0466098181818242e-06,3.0,1.8552648075898377e-06,6.0,1.0466098181818242e-06,3.0,1.0466098181818242e-06,3.0,0.0001271962150957797,7.0,1.0466098181818242e-06,3.0,max_solid_angle,10.0,MSE
cpu_act,SVR,56.12685648356685,3.0,63.954563055631894,6.0,53.91885210029518,1.0,56.12685648356685,3.0,56.12685648356685,3.0,61.269392254763844,5.0,64.49249204912175,7.0,max_solid_angle,10.0,MSE
autoPrice,SVR,39932292.245902464,1.0,62218081.82361469,7.0,49340307.68252468,4.0,52669196.11936267,5.0,42407709.771777205,2.0,48280867.47598001,3.0,61053939.02263234,6.0,max_solid_angle,10.0,MSE
cpu_small,SVR,55.51493161936016,4.0,63.59491833987346,6.0,53.848266313276774,1.0,55.51493161936016,4.0,55.51493161936016,4.0,53.85943326451976,2.0,64.15949306634718,7.0,max_solid_angle,10.0,MSE
bank8FM,SVR,0.002232862894417612,3.0,0.0021786716302333075,1.0,0.0023178786264870872,6.0,0.0022669565043589067,5.0,0.0022418023917181807,4.0,0.002437799648037009,7.0,0.0022122882309938406,2.0,max_solid_angle,10.0,MSE
bank32nh,SVR,0.007733634845980539,1.0,0.007976316205204139,5.0,0.007986050838906905,6.0,0.007840635268676321,3.0,0.007940324020428071,4.0,0.008204621765785052,7.0,0.007768984740218371,2.0,max_solid_angle,10.0,MSE
elevators,SVR,0.000573589704548837,4.0,0.000573589704548837,4.0,0.0010203932521602856,7.0,0.000573589704548837,4.0,0.000573589704548837,4.0,0.00031820268589754185,1.0,0.000573589704548837,4.0,max_solid_angle,10.0,MSE
fried,SVR,4.613772605197888,1.0,5.185419404326772,3.0,5.7152101932557215,6.0,5.3374529041218235,5.0,5.3100967628009235,4.0,6.438111851585845,7.0,4.847414500308996,2.0,max_solid_angle,10.0,MSE
puma32H,SVR,0.0009168236712223137,3.0,0.0009168236712223137,3.0,0.0009246962947698225,7.0,0.0009168236712223137,3.0,0.0009168236712223137,3.0,0.0009238444293856769,6.0,0.0009168236712223137,3.0,max_solid_angle,10.0,MSE
