DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DTO,RANK_DTO,GEOMETRY,ALPHA,unit
abalone,GBR,1.5172679493735273,2.0,1.6613513649683522,6.0,1.5497490269295071,4.0,1.5161419016851674,1.0,1.5182876654002455,3.0,1.6496988100697227,5.0,1.6669387776066604,7.0,min_solid_angle,8.5,MAE
ailerons,GBR,0.00023944721055746317,1.0,0.00026254784018843745,6.0,0.000254947588944266,3.0,0.000261767326436472,5.0,0.00025358362355472114,2.0,0.0003560416860055567,7.0,0.00025989796706090047,4.0,min_solid_angle,8.5,MAE
cpu_act,GBR,2.2267024159563102,2.0,2.435801865930478,5.0,2.4711107534080234,6.0,2.2266910226236063,1.0,2.2273063158244613,3.0,2.626004252143572,7.0,2.421725677017176,4.0,min_solid_angle,8.5,MAE
autoPrice,GBR,1235.8277105945167,1.0,1305.658118198064,4.0,1330.131443069666,6.0,1285.5321414053274,2.0,1314.2611891123954,5.0,1420.4262513663991,7.0,1295.3352918275161,3.0,min_solid_angle,8.5,MAE
cpu_small,GBR,2.7732088274622653,2.0,3.2669432153051448,6.0,3.2517217545241026,5.0,2.773408462697488,3.0,2.772704733363998,1.0,3.236612439731972,4.0,3.283776836218093,7.0,min_solid_angle,8.5,MAE
bank8FM,GBR,0.02871673767398332,1.0,0.029701266681610976,3.0,0.03202077230807153,6.0,0.031081962812174336,5.0,0.030456083823329726,4.0,0.032280338392971564,7.0,0.029455207688579437,2.0,min_solid_angle,8.5,MAE
bank32nh,GBR,0.05467348772110912,1.0,0.06503956828627325,6.0,0.06242668845096196,3.0,0.06632977711908858,7.0,0.06448727615303924,5.0,0.05865242910778249,2.0,0.06297613677799489,4.0,min_solid_angle,8.5,MAE
elevators,GBR,0.00357918150001026,1.0,0.005057356526346395,6.0,0.0055920595729398925,7.0,0.0048017823448959895,4.0,0.004613941154433511,3.0,0.004144974988197866,2.0,0.004847776716649396,5.0,min_solid_angle,8.5,MAE
fried,GBR,1.7764683950945457,1.0,2.03836086223014,4.0,1.9743180720109856,3.0,2.0511304617775723,5.0,1.9672463645521112,2.0,2.1143421505158497,7.0,2.076582083101159,6.0,min_solid_angle,8.5,MAE
puma32H,GBR,0.009963939072674632,3.0,0.009998491000749584,5.0,0.010332650391314115,6.0,0.009887936383517287,1.0,0.009978931397781828,4.0,0.018407059641401876,7.0,0.009946449325430965,2.0,min_solid_angle,8.5,MAE
