3.1685482531677945e-06,1.0561827510559314e-06,0.0005471026650469725,5.439341167938047e-05,6.02024168101881e-05,5.280913755279657e-07,5.280913755279657e-07,0.09087185153535024,0.18798204648981234,0.0,0.0,0.0,0.0,0.0,1.0561827510559314e-06,2.112365502111863e-06,3.886752523885828e-05,4.700013242198895e-05,1.0561827510559314e-06,0.0034468524080710325,0.9779534070507208,90.0
8.821350354165143e-07,0.0,0.0019098223516767535,0.00018083768226038544,8.909563857706795e-05,3.5285401416660576e-07,1.058562042499817e-06,0.038026194971699685,0.03893655832824953,4.234248169999268e-06,3.722609849457691e-05,6.686583568457179e-05,0.0001600192954245557,1.7642700708330288e-07,7.533433202457033e-05,7.780431012373656e-05,1.7113419687080377e-05,0.00014272944873039203,2.646405106249543e-06,0.00011467755460414687,0.9985159927740505,88.0
4.3381383813266356e-05,5.387687989712112e-05,0.0026630572063434154,0.00018052253264230195,0.00011615015666132605,9.795796344931112e-07,9.795796344931112e-07,0.3443516289133634,0.18801351804721855,3.3585587468335244e-06,1.3574174935118826e-05,3.078678851264064e-05,5.5416219322753155e-05,1.539339425632032e-06,5.317718015819746e-06,8.53633681486854e-06,4.757958224680826e-05,0.00015309430287649482,3.6384386424029848e-06,0.00017912313316445464,0.9198182797916422,85.0
4.4685647013002194e-06,0.0,0.0042192187909676675,0.00022879051270657125,0.00015818719042602777,8.847758108574434e-07,2.3057793858709134e-06,0.46900893278024763,0.15636759087965832,1.2967774763173237e-05,4.601727929398966e-05,7.906678382480608e-05,0.00016968033883777196,1.7784887511174872e-06,3.726782960884383e-06,2.2208766565462092e-05,8.546576847706799e-05,0.0002224540879601275,8.937129402600439e-07,0.0002082351150805902,0.8692305679745602,81.0
4.807981867209157e-06,9.615963734418313e-07,0.001627021063863579,0.00012693072129432175,8.365888448943934e-05,3.846385493767326e-07,1.7308734721952967e-06,0.21173775185365062,0.10292062144585266,0.0,0.0,0.0,0.0,0.0,3.663682182813378e-06,3.856001457501744e-06,2.2741754231899312e-05,4.0463975394432265e-05,2.1155120215720295e-06,0.002203017291555236,0.9718883394267793,92.0
4.896584185030467e-06,3.4975601321646196e-06,0.000938045627446551,0.00016788288634390173,8.394144317195087e-05,2.7980481057316955e-07,4.197072158597543e-07,0.5025553217343905,0.4702749402505904,0.0,0.0,0.0,0.0,0.0,5.316291400890221e-06,1.0492680396493858e-05,2.993911473132914e-05,3.693423499565838e-05,3.3576577268780346e-06,0.0017711644509281633,0.7254485333490038,90.0
0.00014246344123646138,3.5839859430556324e-05,0.0021889194147212275,0.0002679029492434085,0.00023475107927014392,8.959964857639081e-07,8.959964857639081e-07,0.2153751552654994,0.18766646394325057,0.0,0.0,0.0,0.0,1.7919929715278164e-07,1.6307136040903126e-05,3.0463880515972874e-05,7.203811745541821e-05,0.00013852105669910018,2.5087901601389425e-06,0.00048025411636945476,0.9583264812960743,87.0
8.36017398039161e-07,0.0,0.002777249796286093,0.00022656071486861263,0.00014212295766665738,8.36017398039161e-07,2.6752556737253152e-06,0.3338025186368821,0.10757871877967924,0.0,0.0,0.0,0.0,0.0,5.3505113474506305e-06,7.69136006196028e-06,2.7421370655684477e-05,7.825122845646546e-05,8.36017398039161e-07,0.0004840540734646742,0.9364799367267309,86.0
1.0230910590572492e-05,1.8601655619222712e-06,0.0015690496514814357,7.06862913530463e-05,0.00010695951981053059,3.7203311238445427e-07,3.7203311238445427e-07,0.0707820898794853,0.08723153394356395,0.0,0.0,0.0,0.0,5.580496685766814e-07,8.57536324046167e-06,8.57536324046167e-06,3.9891250475423105e-05,7.77270180049221e-05,9.300827809611356e-07,0.0005868822347864766,0.9936688203643246,93.0
1.947243751203352e-06,9.73621875601676e-07,0.005259505372000253,0.00039529048149428045,0.0002667723939148592,1.947243751203352e-07,1.947243751203352e-07,0.02201261698547829,0.15106132848710244,2.141968126323687e-06,3.5050387521660336e-06,6.425904378971061e-06,7.788975004813408e-06,3.894487502406704e-07,7.204801879452402e-06,7.204801879452402e-06,3.2129521894855305e-05,5.277030565761084e-05,2.43405468900419e-06,0.00014799052509145474,0.9882651486107251,84.0
